-135.690399,40.298611,-1.220522,25.878046,8.400071,2.743977,0.725167,-8.066020,4.694423,-4.854712,-2.855216,0.945824,-4.475214,50.885208,15.351349,7.846673,11.985291,5.615833,7.396328,4.599696,5.247049,4.100089,4.124460,3.611297,2.164231,3.128321,2
-197.222748,29.079857,6.117686,2.419346,-2.391276,-3.221254,-0.717667,0.034213,-4.489770,1.475173,-1.053519,-1.065788,0.100938,73.013275,36.239021,19.369024,14.924470,8.338645,5.706298,6.933272,5.802542,5.685885,3.808573,3.989363,3.056114,3.560316,2
-136.742844,53.686615,-3.802488,13.717698,-0.515844,1.470207,4.016066,-7.907018,-1.089897,3.287044,0.918343,0.797006,-1.245043,42.785130,23.202230,8.451328,9.116860,9.258101,4.707541,8.711595,5.372606,3.420039,4.354136,4.747600,3.409967,2.750381,2
-170.344223,50.844765,10.089753,13.480290,-5.313486,3.197386,-3.138134,-1.904382,4.369470,4.221034,-0.045231,2.206513,-1.042510,45.144272,31.369070,12.032578,9.116899,8.850670,4.196169,5.754113,3.935073,5.079391,4.738810,4.106950,3.681148,3.781970,2
-196.729355,13.629411,22.404900,10.026523,2.786269,8.470313,-1.833982,2.317105,-5.763117,5.585660,-3.611381,2.077906,-1.682051,74.390167,32.147064,13.481678,9.668361,7.239939,5.177537,5.606709,4.069959,6.466646,3.585883,5.143310,2.786754,3.682804,2
-126.592484,40.931755,7.715337,22.402067,2.541748,2.302329,-6.251904,-3.334848,-1.594149,-4.392966,-1.637922,-2.007817,1.659222,44.320587,14.788055,6.471671,10.195095,5.595008,8.318381,5.722313,4.544903,3.815350,3.884267,2.383831,2.545957,4.053814,2
-180.672195,1.358804,38.589737,-10.118874,-2.111448,8.895368,4.468535,3.373659,-7.213790,7.832935,-5.360474,1.936883,-1.091004,66.876122,42.240429,16.061472,9.366693,14.458149,7.596355,7.114490,4.933334,6.364422,3.260326,3.153428,6.205306,3.250291,3
-153.664825,42.454548,8.842153,5.400540,-11.753591,-0.365037,1.775494,-1.299350,0.067397,-2.768447,-1.277896,3.820390,0.186681,58.563515,21.014177,8.267384,5.670661,9.352237,4.758996,3.714975,4.688646,2.612478,4.634897,2.997927,3.463147,2.192243,3
-159.600555,61.720985,3.965308,-2.685159,-32.208538,-7.582515,7.088905,-2.993264,-4.330551,4.364420,-6.970625,7.644338,-1.153458,67.144463,30.576933,10.947379,6.070906,14.854506,4.871747,6.082960,3.728358,4.023012,3.361319,3.285028,4.242714,3.325173,3
-145.627380,43.145199,0.700052,-2.427245,-3.752239,-2.298678,5.485695,3.548196,-3.370608,3.887582,0.287730,1.538447,2.640495,36.451607,34.832985,9.985900,4.464006,10.596967,6.762775,5.466498,4.876117,4.419108,3.314333,4.333973,2.386885,5.461441,3
-125.133255,38.181480,-2.138438,4.822681,3.727471,5.349101,-0.350133,3.686349,1.662640,-1.283606,1.008493,0.968976,0.707701,26.246290,19.077143,6.315677,4.852154,9.935610,3.690227,4.327249,4.129046,3.263805,3.822488,2.645996,2.507839,2.837482,3
-148.890808,56.139259,26.495417,10.000922,-12.612965,-4.839905,4.637700,0.239540,-0.165501,-4.297639,-7.845687,3.171397,-4.016927,39.628864,18.189621,5.043243,6.068965,13.058266,4.075878,4.159989,6.163056,3.904058,2.607885,3.762486,3.100653,3.049812,3
-187.900558,34.050030,8.880550,4.659688,-0.794965,-3.215694,-0.007712,1.208845,-2.426556,-3.174642,-0.917127,2.359438,-0.690529,63.222137,25.988873,12.627042,6.062475,11.625752,8.224899,7.245869,5.989298,5.423903,3.961381,5.491591,3.179447,3.216109,3
-162.015442,67.062012,11.854277,16.688675,-22.178982,-5.136677,-4.232660,2.714249,0.217660,-3.855309,1.011361,0.068221,-2.013288,43.785141,24.042856,14.283667,8.840885,14.210743,6.428084,8.877385,5.156899,4.392547,4.854009,3.241344,3.416794,2.653109,3
-175.720245,37.066994,3.499126,6.827752,-4.941793,-1.166710,4.566165,-1.726640,0.471464,-0.198397,-2.724068,1.650097,-2.771019,59.935368,35.386940,18.563847,11.057606,7.825361,7.150249,3.503220,4.523587,4.970684,4.498993,3.156757,2.224304,3.019151,3
-166.599777,37.697186,29.980789,1.158469,-3.470701,-5.516828,4.925582,14.556552,-13.155383,3.368424,-4.279753,0.008110,-1.416488,63.175961,27.808779,12.178083,7.282105,5.837079,11.037224,4.847096,10.335394,10.256649,4.177340,4.592911,2.633436,3.007225,3
-158.956696,69.888802,0.438827,13.636170,0.920657,1.877003,1.726424,-4.513347,0.287742,-0.130824,4.995407,0.745342,-5.796832,52.063908,8.672221,6.653106,13.289989,14.209269,9.009870,4.569894,3.831908,4.226597,3.555518,4.983886,3.702163,6.567160,4
-175.008301,73.750938,8.488294,4.494337,-5.586704,0.408387,1.311149,3.920143,-1.488247,3.019825,0.745410,0.557610,4.538992,60.946487,15.870531,6.516841,5.735708,15.426650,7.344053,5.673786,3.902974,5.202957,3.535008,4.080245,2.734543,3.423016,4
-196.618561,60.639996,24.158554,9.539067,2.057761,13.949538,3.157605,-5.144516,-0.842491,7.935367,-7.362802,-3.466501,-1.161634,57.117130,24.385370,15.996795,13.156048,22.202129,8.776728,8.762060,5.442735,5.258725,5.824877,3.976497,3.618855,2.920623,4
